JobName,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19
Job_00001,0.032753682,17.01859995,121.2556129,104.237013,5348.008762,-8.629019574,95.60799342,-0.001994236,95.80131291,-2.237803227,101.9992098,-7.101662867,97.13535013,0.050003188,2.237803227,3.088403219,-0.236827632,3.797645751,0.007765802
Job_00002,0.022878261,27.91416651,136.2272939,108.3131274,5971.736302,-19.19034143,89.12278599,0.002493797,96.4395206,-6.561130213,101.7519972,-17.99655057,90.31657685,0.050003283,6.561130213,3.118678679,-0.221272336,3.798032512,0.007667532
Job_00003,0.071149021,33.03341428,138.0810836,105.0476694,12752.15698,-28.33530364,76.71236573,0.002342711,94.28275617,-5.97486415,99.07280521,-27.99155371,77.05611566,0.050003489,5.97486415,3.114023168,-0.22754112,3.798179005,0.007411757
Job_00004,0.024998842,29.27393105,136.9737741,107.699843,6079.938041,-42.41034729,65.28949575,-0.001001206,95.049124,-3.415891817,104.2839512,-42.37408752,65.32575553,0.050003031,3.415891817,3.197459856,-0.207699299,3.796970795,0.007142365
Job_00005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00007,0.028977475,47.64841105,153.2434576,105.5950465,5531.361264,-43.59988252,61.99516401,0.001447446,95.40543671,-2.335581442,103.2594651,-43.58591095,62.00913558,0.050003216,2.335581442,3.247777077,-0.189677831,3.799086933,0.005399824
Job_00008,0.017562714,15.95450758,126.5197183,110.5652107,5941.409277,-11.59338301,98.97182774,0.000884162,95.06620392,-6.022705072,104.5425057,-8.42260637,102.1426044,0.050002875,6.022705072,3.207540931,-0.012631853,3.79918077,0.00514533
Job_00009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.167623057,-0.12880589,3.797611182,0.007672782
Job_00010,0.074904473,20.69566906,124.9663553,104.2706863,12275.80257,-37.99706494,66.27362131,-0.002910363,94.72036326,-2.280340416,101.9903458,-37.95349953,66.31718672,0.050002562,2.280340416,NA,NA,NA,NA
Job_00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.190295444,-0.186822976,3.79711779,0.006580835
Job_00012,0.071128346,18.73482352,124.1855769,105.4507534,13354.01255,14.32434094,119.7750944,-0.000148658,95.66887836,-3.026184025,102.4245694,6.144634006,111.5953874,0.050002963,3.026184025,3.101610229,-0.194363825,3.799988629,0.0061317
Job_00013,0.052766701,10.13641325,121.0696432,110.93323,18624.83103,-43.55045466,67.38277533,0.001105169,93.40944049,-10.34975298,100.583477,-43.39887136,67.53435862,0.050003413,10.34975298,3.066278898,-0.175036083,3.799066067,0.005084745
Job_00014,0.028645866,15.77149184,122.5429813,106.7714894,6261.249578,-13.24995234,93.52153709,0.008743972,96.04758675,-6.174760709,100.5967287,-10.62646832,96.14502111,0.050003436,6.174760709,3.162803484,-0.219865298,3.797140676,0.007450096
Job_00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.346691886,-0.073573181,3.798915255,0.007504055
Job_00016,0.085233983,7.775078814,115.0694857,107.2944069,19787.55888,-31.30960157,75.98480529,-0.003792804,95.01013941,-4.138062453,103.1563444,-31.06562854,76.22877833,0.050003464,4.138062453,NA,NA,NA,NA
Job_00017,0.061091108,18.97208106,122.6812864,103.7092053,9385.036629,-74.75062085,28.95858448,0.006506505,94.7529266,-14.61232477,89.09688056,-74.76108951,28.94811582,0.050003185,14.61232477,3.295838271,-0.172843648,3.799178029,0.005734325
Job_00018,0.098614633,13.11474187,118.8404513,105.7257094,19108.14504,-37.30081891,68.42489051,5.42E-05,94.77341262,-0.863848658,104.8618608,-37.26206259,68.46364684,0.050003203,0.863848658,3.27799978,-0.044378076,3.799365945,0.006213564
Job_00019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00020,0.169114159,14.2454459,114.3252544,100.0798085,17109.33181,-40.29943127,59.7803772,0.008841603,94.42345142,-5.22228756,94.85752091,-40.32274646,59.757062,0.05000302,5.22228756,3.367113413,-0.101967084,3.797154646,0.008009807
Job_00021,0.056157315,17.61400624,125.5767002,107.9626939,14079.11747,-44.97101707,62.99167687,-0.004460704,93.43759355,-7.557859066,100.4048349,-44.89352261,63.06917134,0.050003623,7.557859066,3.194651714,-0.196853736,3.79976662,0.005942358
Job_00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.197964121,-0.226075528,3.798867773,0.005090428
Job_00023,0.015796066,3.917235737,118.1232344,114.2059987,8125.176354,-0.637756015,113.5682427,0.008900951,95.04763929,-6.964574151,107.2414246,-4.449093051,109.7569057,0.05000311,6.964574151,3.046576394,-0.267556688,3.796967443,0.006819317
Job_00024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.210211956,-0.064557549,3.798159851,0.007396048
Job_00025,0.066892703,13.2736495,119.9204917,106.6468422,14414.09567,-40.7019085,65.94493368,-0.002905192,95.15636826,-2.812943835,103.8338983,-40.65373992,65.99310226,0.050002995,2.812943835,3.094261203,-0.221813541,3.79851697,0.004893594
Job_00026,0.018243057,11.25036982,119.6184366,108.3680668,4792.026582,-14.00748026,94.3605865,-0.002275169,95.38759634,-2.598699409,105.7693674,-12.91504131,95.45302545,0.050003155,2.598699409,3.185304703,-0.258034728,3.797859526,0.007773681
Job_00027,0.083564423,14.40031073,117.1224682,102.7221575,11460.43002,-29.58435599,73.13780149,0.000864518,94.94626048,-6.051863772,96.6702937,-29.23178811,73.49036936,0.050003489,6.051863772,NA,NA,NA,NA
Job_00028,0.03909584,11.70234939,122.7441235,111.0417742,13970.49142,-53.28542912,57.75634503,8.40E-05,94.23317967,-1.528427589,109.5133466,-53.27689649,57.76487766,0.050003159,1.528427589,3.156593775,-0.096195117,3.799900726,0.005939276
Job_00029,0.079181627,16.32489737,117.8265847,101.5016874,9434.025877,-59.51880363,41.98288374,-0.00139088,95.09440446,3.63325915,105.1349465,-59.52868639,41.97300097,0.05000264,-3.63325915,3.262441711,-0.177204402,3.7975827,0.008436358
Job_00030,0.073415267,46.41978343,144.3555767,97.93579323,5802.195961,-35.32643179,62.60936144,0.002437646,95.73444786,-2.147358463,95.78843477,-35.28446134,62.65133189,0.050002998,2.147358463,NA,NA,NA,NA
Job_00031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00032,0.024196983,12.74907647,123.6150274,110.865951,8473.38023,1.802423262,112.6683742,-0.002270688,94.91965404,-3.783566852,107.0823841,29.30022951,140.1661805,0.050002641,3.783566852,3.138717082,-0.22991898,3.797622918,0.007662333
Job_00033,0.03115105,26.84266347,127.0082132,100.1655497,3182.300359,-53.5131723,46.65237741,0.001369222,95.49142697,-9.696902061,90.46864765,-53.54562109,46.61992862,0.050002697,9.696902061,3.303869044,-0.083313614,3.79907106,0.006096571
Job_00034,0.083798341,29.05262998,131.0241778,101.9715478,10541.01932,-11.34032527,90.6312225,0.004521493,95.10524603,-0.863749985,101.1077978,-10.95484932,91.01669845,0.050002962,0.863749985,NA,NA,NA,NA
Job_00035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.248557196,-0.117605961,3.798363242,0.006858166
Job_00036,0.041263997,15.04072255,120.0829444,105.0422219,7392.027196,-9.302247071,95.73997478,0.001626709,95.76928542,-2.897816615,102.1444052,-9.932074377,95.11014748,0.05000364,2.897816615,NA,NA,NA,NA
Job_00037,0.046935567,17.85201732,124.7950548,106.9430374,10463.19511,-48.20063065,58.74240679,0.00073742,93.91463882,1.316514661,108.2595521,-48.19958555,58.7434519,0.050003202,-1.316514661,3.204503109,-0.217864307,3.799585969,0.005774379
Job_00038,0.030086275,14.0334767,122.4606769,108.4272002,7956.676759,-24.33354856,84.09365162,0.007021431,95.51995964,-6.972254859,101.4549453,-23.77217623,84.65502394,0.050003262,6.972254859,3.080073283,-0.301841714,3.798191284,0.007432321
Job_00039,0.036421837,25.82120111,128.3563229,102.5351218,4888.080059,-14.81371389,87.72140788,-0.000262458,95.87313245,-2.176322161,100.3587996,-14.25877312,88.27634865,0.050003224,2.176322161,3.210850266,-0.19709838,3.796861005,0.007189508
Job_00040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00041,0.050448718,12.63020152,122.1321191,109.5019176,15102.48664,2.370114189,111.8720318,-0.002189946,96.01918147,-1.675459242,107.8264584,10.05315444,119.5550721,0.050003043,1.675459242,3.16324328,-0.156044022,3.797596128,0.007658485
Job_00042,0.089235962,12.09154565,108.7777032,96.68615753,6107.746882,-49.62284547,47.06331206,0.011536984,96.12640736,-0.773112714,95.91304482,-49.61226189,47.07389564,0.050003773,0.773112714,3.29278466,-0.108778021,3.799248986,0.005711518
Job_00043,0.054402824,23.72155688,122.5672405,98.84568361,4774.826524,-32.85439587,65.99128774,0.004954164,95.69894468,1.557403221,100.4030868,-32.84213979,66.00354382,0.050003046,-1.557403221,3.334171058,-0.116672473,3.796852309,0.007078112
Job_00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00045,0.039196754,10.13206341,114.5587165,104.4266531,6539.948688,-51.93783645,52.48881666,0.001012827,95.98591829,-0.987141584,103.4395115,-51.93242163,52.49423148,0.050003119,0.987141584,3.304800906,-0.148878045,3.798854302,0.006421802
Job_00046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.287782693,-0.141372728,3.797056828,0.006946097
Job_00047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.169198723,-0.20828422,3.79892686,0.005370757
Job_00048,0.013232332,23.64025759,132.5376302,108.8973726,3694.637418,-29.13519762,79.76217495,0.002858912,95.70906446,-3.913573295,104.9837993,-29.3265131,79.57085947,0.050002892,3.913573295,3.119573294,-0.199325756,3.797733354,0.007788762
Job_00049,0.032295787,3.923922205,108.1680044,104.2440822,5277.657701,-77.56050321,26.683579,0.00332177,95.15749009,-6.148846429,98.09523578,-77.56325667,26.68082554,0.050003212,6.148846429,3.257185807,-0.072116585,3.797455567,0.007781121
Job_00050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.112854542,-0.132553897,3.797776913,0.007726664
Job_00051,0.041788676,19.86866722,120.546806,100.6781388,4529.374347,31.69896878,132.3771076,0.007533354,94.72648142,-4.079791316,96.59834749,5.878417306,106.5565561,0.050003139,4.079791316,3.123556849,-0.315670635,3.797830291,0.007751634
Job_00052,0.195290742,32.7825596,131.025122,98.24256242,15988.36376,-47.46974626,50.77281616,0.001443092,95.3509412,-1.055508651,97.18705377,-47.46520781,50.7773546,0.050003211,1.055508651,NA,NA,NA,NA
Job_00053,0.023589182,12.39918504,115.757971,103.3587859,3480.646612,-55.47585223,47.88293371,0.002836973,95.82193328,-11.54021636,91.81856958,-55.51053941,47.84824654,0.050003594,11.54021636,3.298693038,-0.091740543,3.798098501,0.007625819
Job_00054,0.048414141,-3.471320842,102.8682988,106.3396197,10068.1938,-58.49116084,47.84845882,-0.006297263,95.76136854,-14.52482449,91.81479518,-58.5200948,47.81952487,0.050003037,14.52482449,3.313594702,-0.053051881,3.79720399,0.007650627
Job_00055,0.03120303,20.30505341,130.5690101,110.2639567,10194.94886,-38.45475273,71.80920393,-0.001538244,95.39072438,-2.473161853,107.7907948,-38.48294772,71.78100894,0.050002973,2.473161853,3.247053819,-0.141820541,3.79732072,0.007640113
Job_00056,0.038496173,22.49675103,126.0080809,103.5113298,5780.717631,-52.22819078,51.28313906,-0.001716257,95.71942291,1.177816613,104.6891465,-52.23148859,51.27984125,0.050002881,-1.177816613,3.340902874,-0.01978495,3.797471084,0.007865627
Job_00057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.166687534,-0.165047763,3.798985399,0.005070704
Job_00058,0.061344423,17.51303392,124.1219653,106.6089314,13158.84925,-11.82136171,94.78756967,0.001897224,94.90849935,-1.53473529,105.0741961,-11.06174565,95.54718574,0.05000296,1.53473529,3.116315924,-0.151467133,3.798204428,0.007482727
Job_00059,0.166182634,29.29861346,128.1115511,98.81293763,14531.36534,-23.13936448,75.67357315,0.003178197,94.13930891,-2.990582838,95.82235479,-22.95221388,75.86072375,0.050002963,2.990582838,NA,NA,NA,NA
Job_00060,0.123874249,13.40244373,109.7134222,96.31097852,8119.371506,-54.63720597,41.67377255,0.012607404,95.24291486,-4.796935329,91.51404319,-54.62200593,41.68897259,0.050003347,4.796935329,3.204763039,-0.187590644,3.79859788,0.006091212
Job_00061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.113507386,-0.124273754,3.796964197,0.007049912
Job_00062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333208196,-0.135299617,3.79745389,0.006776941
Job_00063,0.017032142,33.54662619,149.5285555,115.9819293,10750.30081,-4.474515556,111.5074137,0.004025368,95.39462496,-6.920867925,109.0610614,6.488744881,122.4706742,0.050002915,6.920867925,3.013568356,-0.262890389,3.797025899,0.006638375
Job_00064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00066,0.033960045,27.10938417,130.1126182,103.003234,4810.47351,-49.1982806,53.80495341,0.000925558,95.23205104,-5.417400073,97.58583394,-49.24148326,53.76175075,0.050003425,5.417400073,NA,NA,NA,NA
Job_00067,0.27685013,14.44118855,112.5342928,98.09310423,22281.45402,-61.45174081,36.64136342,-0.007750404,95.48395146,-15.14809698,82.94500725,-61.4852175,36.60788673,0.05000349,15.14809698,3.253913091,-0.041089782,3.798825409,0.005947038
Job_00068,0.063979347,55.27383855,156.5035192,101.2296806,7389.600392,-17.17594891,84.05373172,0.003372736,95.58372744,-3.475722936,97.75395769,-16.56605698,84.66362365,0.0500027,3.475722936,NA,NA,NA,NA
Job_00069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.153804448,-0.221990138,3.797057595,0.007150269
Job_00070,0.064400035,7.355563019,116.98285,109.627287,19558.82667,-23.62802456,85.99926247,0.003462726,94.79173758,-5.082117758,104.5451693,-22.89247064,86.73481639,0.050003502,5.082117758,3.16858893,-0.266028776,3.797219386,0.007449913
Job_00071,0.031783319,8.716031349,117.6824956,108.9664643,8945.929788,-13.90105375,95.0654105,0.001358653,95.63435696,-5.693495352,103.2729689,-11.27414554,97.69231871,0.050002847,5.693495352,3.117847642,-0.193659614,3.798873612,0.004916858
Job_00072,0.222956006,26.81562072,119.8972336,93.08161284,10077.10899,-44.13364881,48.94796403,0.002449751,95.51008589,-7.349416262,85.73219658,-44.20075658,48.88085626,0.0500034,7.349416262,3.249714824,-0.158953007,3.798888817,0.00655066
Job_00073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00074,0.201321778,27.97253374,125.8543241,97.88179039,15815.43956,-63.87358702,34.00820337,-0.001964583,93.1008911,-22.13633872,75.74545167,-63.93884571,33.94294467,0.050002992,22.13633872,NA,NA,NA,NA
Job_00075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.329645455,-0.150766836,3.798903892,0.006430905
Job_00076,0.017002101,1.409520224,110.7517171,109.3421969,4996.528863,-4.163907842,105.178289,0.000751664,95.52770753,-4.970785067,104.3714118,39.78029126,149.1224881,0.050003018,4.970785067,3.154703772,-0.17958957,3.799380084,0.005360693
Job_00077,0.190257433,18.06272823,113.203062,95.14033379,10898.37969,-27.6554114,67.48492239,0.013189586,95.14287031,-3.045513817,92.09481997,-27.54858596,67.59174783,0.050003327,3.045513817,3.145618817,-0.270981774,3.797588939,0.007822881
Job_00078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.306333416,-0.129894999,3.798097211,0.007971301
Job_00079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00080,0.077085653,36.56241288,133.3426887,96.7802758,5333.156844,-22.36489937,74.41537643,0.006629267,95.95337208,-1.895813181,94.88446262,-22.21169384,74.56858197,0.050002968,1.895813181,3.246030359,-0.057166921,3.798904647,0.005246987
Job_00081,0.180380183,28.96335552,126.8635643,97.90020882,14197.9643,-51.76232013,46.13788869,0.007872887,94.69485846,-3.376454916,94.5237539,-51.75243194,46.14777687,0.050003591,3.376454916,NA,NA,NA,NA
Job_00082,0.029321503,15.89528483,121.217207,105.3219222,5423.706976,-30.35580795,74.96611426,-0.00324285,95.68084746,-0.328059996,104.9938622,-30.30280589,75.01911632,0.05000288,0.328059996,3.135431809,-0.224498432,3.798682361,0.004889291
Job_00083,0.036083797,18.95657296,127.9481851,108.9916122,10183.98192,-14.42405805,94.56755413,0.005059174,95.15834261,-4.685539025,104.3060732,-12.93469869,96.05691349,0.050003442,4.685539025,3.135596632,-0.2732636,3.799967776,0.006129287
Job_00084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.204227936,-0.252379828,3.797149979,0.007370699
Job_00085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.119520147,-0.256395269,3.797477249,0.007629467
Job_00086,0.050692458,46.35874355,149.1274696,102.768726,6990.021237,-45.77238248,56.99634353,0.003661314,95.45223039,-2.859450517,99.90927549,-45.74567739,57.02304861,0.050003163,2.859450517,3.31707114,-0.141046361,3.797510136,0.008279757
Job_00087,0.159754408,15.25643399,114.8789852,99.62255117,15334.94205,-55.84904667,43.7735045,-0.0050661,95.29936372,9.163813951,108.7863651,-55.84998411,43.77256705,0.050003191,-9.163813951,3.347318958,-0.120622157,3.796822837,0.007579997
Job_00088,0.832914806,47.02893582,131.2604807,84.23154487,13591.01021,-67.22770607,17.0038388,0.012180983,93.63888577,7.974290882,92.20583575,-67.22997481,17.00157006,0.050003676,-7.974290882,3.203865613,-0.170424748,3.796657199,0.007221702
Job_00089,0.044487086,18.35234221,131.088209,112.7358668,19322.48228,-9.054146024,103.6817208,-0.003607738,93.11190367,-10.80857481,101.927292,12.25092713,124.9867939,0.050003087,10.80857481,3.100724702,-0.277118761,3.798779733,0.004778319
Job_00090,0.061307108,13.72076273,120.1419669,106.4212042,12869.67292,3.427680077,109.8488843,0.005417689,94.86091114,-6.463022545,99.95818164,12.9671382,119.3883424,0.050003331,6.463022545,3.109962296,-0.256070189,3.799648847,0.005666282
Job_00091,0.038020342,26.91874062,127.3750897,100.4563491,4016.38887,-37.20952102,63.24682808,-4.52E-05,96.161056,-3.942770035,96.51357906,-37.07772061,63.37862849,0.050003629,3.942770035,3.320924851,-0.152796873,3.796818768,0.007341671
Job_00092,0.041426741,24.36103371,123.9695375,99.60850374,3969.944483,-49.81120459,49.79729916,0.00771757,95.20425053,-8.950232683,90.65827106,-49.86361833,49.74488541,0.050003149,8.950232683,3.280569145,-0.158683791,3.798254592,0.00776503
Job_00093,0.025555309,14.63709194,119.2626104,104.6255185,4363.656376,-3.032498845,101.5930196,-0.004995536,95.31467959,-5.104233912,99.52128457,7.303052504,111.928571,0.050003146,5.104233912,3.097264158,-0.208578598,3.799615284,0.006150384
Job_00094,0.05044917,6.729891073,109.3510586,102.6211675,6839.350194,-41.37607287,61.24509462,0.000564227,95.88805535,-3.552956426,99.06821106,-41.37944063,61.24172686,0.050002443,3.552956426,3.202375432,-0.082018819,3.799552145,0.005665418
Job_00095,0.133241005,30.71622561,131.7111641,100.9949385,14977.95854,-62.55299508,38.44194341,0.005192882,94.95334138,38.59834225,139.5932807,-62.56003239,38.43490609,0.050002863,-38.59834225,3.255704398,-0.121728784,3.797742797,0.006570603
Job_00096,0.014482638,12.09984161,125.0223325,112.9224909,6426.712728,-20.62709166,92.29539921,0.005645421,96.65517724,-5.94969372,106.9727971,-19.5672606,93.35523026,0.050003144,5.94969372,3.065467469,-0.172989681,3.799343597,0.005295608
Job_00097,0.0836063,15.52354438,114.9567824,99.43323802,7851.853727,-7.5759218,91.85731622,0.00338475,96.08104647,-0.906013652,98.52722437,-7.361947597,92.07129042,0.050002881,0.906013652,3.19833798,-0.233878688,3.797314521,0.007637358
Job_00098,0.016184402,-5.938815498,105.780484,111.7192995,6253.890545,-20.23518213,91.48411736,0.007541656,95.76098856,-8.488451563,103.2308479,-16.43548079,95.2838187,0.050003077,8.488451563,3.158445923,-0.064858098,3.797789241,0.007734939
Job_00099,0.035143394,18.62924481,129.3854219,110.7561771,12153.20411,16.66534914,127.4215263,7.96E-05,96.26453526,0.337100751,111.0932779,23.82118589,134.577363,0.050002511,-0.337100751,NA,NA,NA,NA
Job_00100,0.06028367,6.999968347,114.6494608,107.6494924,14577.29324,-12.03736008,95.61213233,-0.004694879,94.76255507,-14.70396697,92.94552544,40.15537975,147.8048722,0.050003407,14.70396697,3.087762526,-0.227136459,3.799899696,0.005914324
Job_00101,0.024104964,19.9931889,129.9013906,109.9082018,7559.897319,-4.466582617,105.4416191,0.000564686,95.96560032,-6.071247971,103.8369538,5.048613353,114.9568151,0.050003623,6.071247971,3.050372465,-0.297098616,3.799629039,0.00563829
Job_00102,0.065166541,13.68593621,118.3137577,104.6278215,11130.11645,-22.05131413,82.57650733,0.012652197,96.32082555,-6.114937207,98.51288425,-21.47353253,83.15428893,0.050003315,6.114937207,3.200736602,-0.120589714,3.797887977,0.007768408
Job_00103,0.012997626,9.169382854,117.9711303,108.8017474,3589.469364,-51.02873746,57.77300998,0.003832269,95.63116799,-9.522352008,99.27939543,-51.06325692,57.73849052,0.050003027,9.522352008,3.34935873,-0.164108072,3.797101794,0.007818803
Job_00104,0.029727666,29.07638196,135.0284564,105.9520744,5912.519656,-49.49644515,56.45562925,0.003661889,95.22932166,3.368181286,109.3202557,-49.50908846,56.44298595,0.050003056,-3.368181286,3.354463793,-0.127916511,3.797270335,0.007844657
Job_00105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.128975744,-0.274859818,3.799086745,0.005211493
Job_00106,0.085432479,23.25847127,116.7649081,93.50643684,4055.108903,-56.08357863,37.42285821,0.010841843,95.73453397,-10.17209393,83.33434292,-56.0523149,37.45412195,0.050003547,10.17209393,3.192138345,-0.168061035,3.79719588,0.006776626
Job_00107,0.031716549,14.94718722,118.754303,103.8071158,4928.858349,-34.26753886,69.53957693,0.000970242,95.82974135,-1.864226387,101.9428894,-34.19689378,69.61022201,0.050003647,1.864226387,3.096251223,-0.150043682,3.799278234,0.005336567
Job_00108,0.020662323,9.524262567,120.4320018,110.9077392,7271.872046,-28.92164199,81.9860972,0.005541919,95.90863031,-6.536394361,104.3713448,-29.16467766,81.74306152,0.050003197,6.536394361,3.160094348,-0.170297918,3.799545097,0.005627134
Job_00109,0.177900501,24.34646894,120.6717287,96.32525973,11680.83616,-54.38850096,41.93675877,0.006753111,94.43958258,-13.11657714,83.20868258,-54.32985441,41.99540532,0.050003818,13.11657714,3.28637904,-0.152552715,3.799168837,0.005636105
Job_00110,0.026815393,-0.016723194,107.282564,107.2992872,6228.874148,-8.022331448,99.27695572,0.002701074,96.70814682,-6.197244588,101.1020426,6.477638463,113.7769256,0.050003245,6.197244588,3.065879992,-0.219377049,3.797795072,0.007745528
Job_00111,0.066791423,24.45734757,128.1132189,103.6558713,10199.5679,-51.26844614,52.3874252,0.002092659,94.55142015,1.304224317,104.9600957,-51.27290077,52.38297056,0.05000299,-1.304224317,NA,NA,NA,NA
Job_00112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.367819937,-0.135924787,3.799096786,0.006454834
Job_00114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.263129358,-0.09387725,3.797127307,0.007808537
Job_00115,0.058906709,19.55981904,121.6570569,102.0972378,7516.895407,-42.86800027,59.22923758,0.002392847,94.8031113,-16.53441049,85.56282736,-42.49739513,59.59984272,0.05000405,16.53441049,3.173738122,-0.182457023,3.798291091,0.00686154
Job_00116,0.050982324,23.3612012,125.862783,102.5015818,6817.001276,-21.8194531,80.68212869,0.005668548,95.81643773,-3.739750486,98.7618313,-21.48273606,81.01884573,0.050003319,3.739750486,3.205197899,-0.128062298,3.799757352,0.005951949
Job_00117,0.148504056,26.33183238,125.7587105,99.42687807,13934.54578,-26.86635183,72.56052624,5.53E-05,93.01923213,-4.682792526,94.74408555,-27.11089186,72.31598621,0.050003253,4.682792526,3.280136863,-0.220862637,3.797899625,0.006655848
Job_00118,0.046148241,8.324468252,107.8843835,99.55991529,4397.123285,-60.87689865,38.68301664,0.000823651,95.82197596,19.29219984,118.8521151,-60.880943,38.67897228,0.050002897,-19.29219984,NA,NA,NA,NA
Job_00119,0.034172269,1.875719064,114.9491139,113.0733948,15431.12771,-51.26273576,61.81065906,0.002868713,94.43021403,-9.540018824,103.533376,-51.29120619,61.78218864,0.050002744,9.540018824,3.195540862,-0.129904229,3.797534945,0.007669455
Job_00120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00122,0.0414079,24.3836074,133.1736798,108.7900724,11419.98715,-6.42420678,102.3658656,0.002818284,94.84370192,-2.246410519,106.5436618,-5.387376177,103.4026962,0.050003098,2.246410519,NA,NA,NA,NA
Job_00123,0.060924578,22.34754268,118.9065708,96.55902813,4109.061265,-67.6858651,28.87316302,0.005867494,95.10389551,-3.275133804,93.28389432,-67.6846615,28.87436663,0.050002877,3.275133804,3.258286031,-0.174334844,3.796669932,0.007350055
Job_00124,0.216282665,19.89370127,116.1491052,96.25540396,14087.85955,-66.87163114,29.38377282,0.009812457,94.13778851,-1.72884185,94.52656211,-66.88093965,29.37446431,0.050003274,1.72884185,3.310525277,-0.082056348,3.796833534,0.007674713
Job_00125,0.075292749,18.85418104,125.2166103,106.3624292,15699.30343,-23.84223034,82.52019889,0.005971439,93.49588591,-0.871075168,105.4913541,-23.80569683,82.5567324,0.050003321,0.871075168,NA,NA,NA,NA
Job_00126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Job_00127,0.037164401,16.75013729,124.1439554,107.3938181,8726.286413,-0.326582685,107.0672354,0.003587498,94.01694487,-1.169789802,106.2240283,-0.350342597,107.0434755,0.050003144,1.169789802,3.213900775,-0.19208675,3.797062912,0.007218456
Job_00128,0.039683476,5.389666913,112.9498126,107.5601457,9497.400018,-37.94321665,69.61692902,0.0065453,95.4300814,-10.92606954,96.63407612,-38.15954938,69.40059628,0.050003213,10.92606954,3.240501756,-0.12210939,3.798806887,0.005030115
Job_00129,0.025039225,33.41661138,140.7716086,107.3549972,5852.714989,-26.61913425,80.73586294,0.002376704,96.06016328,-1.889689567,105.4653076,-26.51125994,80.84373725,0.050002709,1.889689567,NA,NA,NA,NA
